Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2413.30,4034920,94.39,30226,1557.23
astar,true,2558.16,3915867,91.60,30226,1575.67
bfs,true,1567.42,4034913,94.39,30226,1883.81
dfs,true,576.46,1985633,46.45,30226,1090.14
wallFollower,true,1715.67,4145092,96.96,30226,1732.89
dijkstra,false,5327.80,4454328,95.15,4892,1299.87
astar,false,2937.92,2323481,49.63,4968,1644.30
bfs,false,1415.33,4454488,95.15,4892,1751.81
dfs,false,493.89,1837335,39.25,264621,1046.91
wallFollower,false,432.97,1006370,21.50,35704,394.05
