Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,9382.26,9052230,97.91,27125,3344.97
astar,true,7787.36,9083800,98.26,27125,3306.34
bfs,true,5430.09,9052239,97.91,27125,4570.79
dfs,true,1896.55,4956669,53.61,27125,2814.43
wallFollower,true,2525.71,8603434,93.06,27125,4092.47
dijkstra,false,10949.83,9324232,98.52,22389,3340.32
astar,false,8364.78,9391119,99.22,22389,3022.47
bfs,false,6011.88,9324226,98.52,22389,3370.46
dfs,false,2734.76,5983003,63.21,68269,3704.47
wallFollower,false,3907.91,10983731,116.05,706418,4121.65
