Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,7684.89,7653734,98.11,25226,2338.70
astar,true,6512.67,7685027,98.51,25226,2712.45
bfs,true,4478.44,7653744,98.11,25226,4185.16
dfs,true,1251.34,2767439,35.47,25226,2177.72
wallFollower,true,3044.43,10090545,129.35,25226,3768.68
dijkstra,false,8627.11,7905719,98.99,21917,2173.02
astar,false,6757.44,7957630,99.64,21917,1789.49
bfs,false,4298.89,7905722,98.99,21917,4217.31
dfs,false,1872.91,3746337,46.91,73618,3120.68
wallFollower,false,2445.79,7759016,97.15,591358,3708.50
