Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5304.05,5854206,98.37,22083,2795.17
astar,true,4388.08,5870477,98.64,22083,2629.41
bfs,true,3187.31,5854209,98.37,22083,2609.84
dfs,true,986.72,2341291,39.34,22083,1378.97
wallFollower,true,2003.78,7240414,121.66,22083,2789.19
dijkstra,false,6125.21,6017137,98.76,17088,1588.95
astar,false,4954.56,6061167,99.48,17088,1477.15
bfs,false,3376.04,6017136,98.76,17088,2809.50
dfs,false,1138.71,2836376,46.55,34259,1625.88
wallFollower,false,1728.62,6144102,100.84,468895,2623.23
