Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,314.51,537251,97.46,5752,261.71
astar,true,306.32,540942,98.13,5752,245.14
bfs,true,215.44,537250,97.46,5752,313.99
dfs,true,147.94,358156,64.97,5752,222.29
wallFollower,true,130.15,391254,70.98,5752,198.65
dijkstra,false,343.47,554645,98.30,4763,222.10
astar,false,321.14,559132,99.09,4763,265.58
bfs,false,214.83,554645,98.30,4763,268.13
dfs,false,89.82,187665,33.26,9415,156.03
wallFollower,false,192.80,659607,116.90,44237,261.04
