Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,7373.18,7451863,97.99,24453,2185.75
astar,true,6289.29,7477900,98.33,24453,2200.26
bfs,true,3842.87,7451874,97.99,24453,5521.37
dfs,true,1611.63,3754424,49.37,24453,2822.70
wallFollower,true,2340.07,7724862,101.58,24453,3929.05
dijkstra,false,8389.84,7709794,99.02,21211,3608.40
astar,false,6354.50,7759701,99.67,21211,3417.77
bfs,false,4478.31,7709788,99.02,21211,3019.90
dfs,false,1443.09,3194363,41.03,53752,2286.64
wallFollower,false,3125.29,9780573,125.62,550198,4122.26
