Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4060.84,4551234,97.85,18420,1620.00
astar,true,3538.33,4573150,98.32,18420,1440.87
bfs,true,2305.55,4551234,97.85,18420,3098.72
dfs,true,1016.67,2544464,54.70,18420,1865.90
wallFollower,true,1262.20,4230307,90.95,18420,2259.08
dijkstra,false,4395.34,4704128,98.79,15545,2108.82
astar,false,3550.51,4737616,99.50,15545,2172.67
bfs,false,2311.49,4704126,98.79,15545,2511.46
dfs,false,888.96,1691669,35.53,36100,1458.81
wallFollower,false,1442.20,4564760,95.87,337483,2462.54
