Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,21.48,43591,83.05,2444,18.50
astar,true,24.64,44216,84.24,2444,19.37
bfs,true,17.49,43596,83.06,2444,21.80
dfs,true,12.89,29069,55.38,2444,16.42
wallFollower,true,22.35,48369,92.15,2444,16.61
dijkstra,false,26.67,54196,94.40,568,13.84
astar,false,22.51,35389,61.65,600,10.83
bfs,false,15.19,54206,94.42,568,18.11
dfs,false,6.15,17392,30.31,6186,7.90
wallFollower,false,10.27,18820,32.76,3551,11.83
