Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,12191.44,11302585,98.11,31747,3052.96
astar,true,10031.94,11339531,98.43,31747,3458.72
bfs,true,6340.99,11302572,98.11,31747,6262.69
dfs,true,3027.59,7795603,67.67,31747,3943.94
wallFollower,true,2048.20,7479621,64.93,31747,3344.12
dijkstra,false,14201.37,11665806,98.91,26691,4573.06
astar,false,10690.46,11743867,99.58,26691,4516.91
bfs,false,7032.14,11665806,98.91,26691,5968.00
dfs,false,2101.62,5099384,43.24,102614,4478.78
wallFollower,false,3496.29,11442764,97.02,890058,6168.52
