Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3691.34,4282357,98.42,18644,1561.51
astar,true,3266.96,4298056,98.78,18644,1350.91
bfs,true,2353.91,4282367,98.42,18644,2494.37
dfs,true,761.89,1877242,43.14,18644,1135.00
wallFollower,true,1378.46,4964621,114.10,18644,2147.27
dijkstra,false,4156.52,4389681,98.54,14406,1644.31
astar,false,3339.15,4424096,99.31,14406,1598.45
bfs,false,2346.97,4389678,98.54,14406,1740.79
dfs,false,1215.58,2917764,65.50,36460,1661.74
wallFollower,false,1463.85,4396015,98.68,344830,1987.20
