Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,16.36,29813,95.40,1256,4.51
astar,true,17.07,30539,97.73,1256,4.50
bfs,true,12.71,29813,95.40,1256,6.32
dfs,true,7.40,16950,54.24,1256,4.13
wallFollower,true,9.52,29801,95.37,1256,5.34
dijkstra,false,14.98,30947,96.79,1150,13.73
astar,false,16.54,31427,98.29,1150,8.62
bfs,false,10.88,30948,96.79,1150,11.97
dfs,false,7.55,13712,42.89,2085,7.79
wallFollower,false,10.32,30282,94.70,3005,11.20
