Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5009.46,5515955,98.30,21233,1932.67
astar,true,4310.52,5532754,98.60,21233,1949.95
bfs,true,3102.36,5515953,98.30,21233,2035.35
dfs,true,1007.01,2517147,44.86,21233,1524.87
wallFollower,true,1796.64,6207362,110.62,21233,2367.66
dijkstra,false,5563.83,5653425,98.41,17155,2671.94
astar,false,4379.80,5697751,99.19,17155,2818.49
bfs,false,2945.48,5653425,98.41,17155,2744.17
dfs,false,1140.57,2433624,42.36,50607,2041.60
wallFollower,false,1822.78,5412392,94.22,421751,3168.65
