Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,8155.77,11634146,94.05,53653,4838.58
astar,true,8468.94,11450599,92.56,53653,4411.49
bfs,true,4706.61,11634145,94.05,53653,5660.78
dfs,true,1789.16,6001738,48.52,53653,2690.78
wallFollower,true,6161.63,15483012,125.16,53653,5400.49
dijkstra,false,22929.45,12906128,95.27,8308,3292.38
astar,false,12025.64,6721974,49.62,8428,4459.67
bfs,false,4781.36,12906330,95.27,8308,5336.27
dfs,false,1475.68,5180737,38.24,790306,2740.19
wallFollower,false,1040.21,2835697,20.93,62973,1897.30
