Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6429.32,9183263,92.75,45574,4606.90
astar,true,6802.92,9621580,97.18,45574,4615.72
bfs,true,3966.97,9183274,92.75,45574,4840.54
dfs,true,1610.74,5705857,57.63,45574,3622.64
wallFollower,true,4526.96,11015237,111.25,45574,5260.42
dijkstra,false,17046.84,10322604,95.20,7439,2431.00
astar,false,8308.38,4752813,43.83,7519,3355.62
bfs,false,3851.21,10322843,95.21,7439,4024.99
dfs,false,1031.68,2943810,27.15,610914,1821.19
wallFollower,false,2599.96,6565099,60.55,54457,2784.85
