Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,9255.66,12921467,93.76,56184,6226.79
astar,true,9418.45,12760480,92.59,56184,5528.82
bfs,true,5294.61,12921457,93.76,56184,5565.22
dfs,true,2403.47,7982412,57.92,56184,4197.51
wallFollower,true,5685.01,12590888,91.36,56184,6077.20
dijkstra,false,26625.44,14406712,95.46,8774,5281.28
astar,false,15354.15,8320153,55.13,8849,4859.23
bfs,false,5328.10,14406634,95.46,8774,5266.50
dfs,false,1264.30,4756026,31.51,802150,2685.30
wallFollower,false,1242.15,3149912,20.87,64308,1991.52
