Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2049.76,2600960,98.34,13619,499.67
astar,true,1849.32,2611660,98.74,13619,483.28
bfs,true,1312.44,2600959,98.33,13619,939.50
dfs,true,543.20,1423448,53.82,13619,497.20
wallFollower,true,739.54,2454270,92.79,13619,764.30
dijkstra,false,2181.10,2663600,98.37,11360,1089.39
astar,false,1852.32,2684100,99.12,11360,1079.49
bfs,false,1259.00,2663600,98.37,11360,1468.40
dfs,false,426.34,940644,34.74,31591,750.80
wallFollower,false,763.16,2449229,90.45,199937,1384.83
