Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2584.09,3213338,98.83,16025,858.80
astar,true,2316.96,3221086,99.07,16025,1067.56
bfs,true,1473.22,3213339,98.83,16025,1769.46
dfs,true,690.51,1673808,51.48,16025,1179.73
wallFollower,true,1011.54,3170192,97.51,16025,1320.02
dijkstra,false,2895.02,3275704,98.41,12516,973.73
astar,false,2432.49,3299404,99.12,12516,896.50
bfs,false,1696.03,3275705,98.41,12516,1216.63
dfs,false,757.82,1834700,55.12,41377,1517.82
wallFollower,false,991.91,3010577,90.45,239049,1481.93
