Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,9459.17,13235781,93.39,55846,4787.58
astar,true,9918.92,13795500,97.34,55846,4787.51
bfs,true,5413.09,13235794,93.39,55846,7463.48
dfs,true,1608.91,5339203,37.67,55846,2791.79
wallFollower,true,4813.27,10760049,75.92,55846,6284.61
dijkstra,false,27782.33,14823117,95.51,8905,3600.75
astar,false,15821.57,8564300,55.18,9002,4695.34
bfs,false,5290.62,14823280,95.51,8905,5699.03
dfs,false,1023.16,2260435,14.56,880444,1802.09
wallFollower,false,1363.99,3241788,20.89,68088,2290.67
