Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4695.41,5181450,98.11,19715,2239.51
astar,true,4051.96,5201701,98.49,19715,2212.78
bfs,true,2767.48,5181445,98.11,19715,2710.41
dfs,true,1167.96,3105009,58.79,19715,2075.27
wallFollower,true,1279.06,4371700,82.78,19715,2569.25
dijkstra,false,5248.76,5326251,98.51,16284,2008.85
astar,false,4215.43,5364926,99.23,16284,1835.05
bfs,false,2807.11,5326250,98.51,16284,2435.49
dfs,false,1081.26,2396880,44.33,37992,1964.25
wallFollower,false,1354.97,4480720,82.87,404066,2481.35
