Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,10120.31,13952510,93.95,59530,6257.08
astar,true,10815.48,14496056,97.61,59530,6528.47
bfs,true,5724.25,13952520,93.95,59530,8222.45
dfs,true,2027.96,7121432,47.95,59530,4203.32
wallFollower,true,6800.13,16478968,110.96,59530,8356.55
dijkstra,false,29965.22,15540392,95.55,9122,5373.92
astar,false,20226.71,10785809,66.32,9198,4965.61
bfs,false,5941.51,15540750,95.56,9122,5974.02
dfs,false,1847.12,6033794,37.10,868325,3489.57
wallFollower,false,2664.24,6615299,40.67,69403,2777.45
