Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,693.10,1038222,98.76,8631,296.57
astar,true,655.88,1041260,99.05,8631,312.21
bfs,true,453.50,1038223,98.76,8631,639.91
dfs,true,191.38,455444,43.32,8631,321.81
wallFollower,true,333.02,1199428,114.10,8631,527.90
dijkstra,false,768.22,1058791,98.38,6429,285.49
astar,false,701.72,1067761,99.21,6429,246.15
bfs,false,477.64,1058795,98.38,6429,541.34
dfs,false,301.87,630751,58.61,13585,467.83
wallFollower,false,365.75,1176918,109.36,86404,510.88
