Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5226.87,7731841,93.17,41505,4242.77
astar,true,5111.80,7234090,87.17,41505,4578.47
bfs,true,3083.19,7731833,93.17,41505,3216.20
dfs,true,1335.88,4625186,55.73,41505,2912.28
wallFollower,true,3938.75,9642003,116.19,41505,4077.46
dijkstra,false,13324.51,8684963,95.57,6842,2528.43
astar,false,9278.04,6028915,66.34,6903,2244.55
bfs,false,3013.23,8684806,95.57,6842,3676.56
dfs,false,942.80,2897356,31.88,550483,1742.52
wallFollower,false,870.05,1927075,21.20,52267,1297.76
