Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2846.35,4471282,94.64,31144,2058.43
astar,true,3114.48,4648832,98.39,31144,2097.33
bfs,true,1672.60,4471286,94.64,31144,2477.76
dfs,true,723.70,2386157,50.50,31144,1530.38
wallFollower,true,2262.82,5454121,115.44,31144,1899.70
dijkstra,false,6235.46,4945140,95.58,5182,1932.69
astar,false,3832.33,2858360,55.25,5258,2029.38
bfs,false,1734.09,4945114,95.58,5182,1920.04
dfs,false,723.99,2383840,46.08,308503,1273.22
wallFollower,false,1258.60,3149796,60.88,39216,1325.78
