Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,51.51,98434,97.22,2325,31.67
astar,true,54.64,99248,98.02,2325,28.79
bfs,true,43.29,98435,97.22,2325,48.43
dfs,true,20.69,49203,48.60,2325,21.35
wallFollower,true,34.30,106284,104.97,2325,24.38
dijkstra,false,54.54,101751,98.19,2064,22.58
astar,false,59.13,102874,99.27,2064,14.02
bfs,false,43.37,101747,98.18,2064,27.99
dfs,false,29.45,61583,59.43,3900,26.19
wallFollower,false,39.40,116519,112.43,10047,25.69
