Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,7503.88,10718602,92.12,49444,5224.71
astar,true,8169.39,11221694,96.44,49444,4523.10
bfs,true,4197.78,10718612,92.12,49444,5758.74
dfs,true,1608.60,5090884,43.75,49444,3371.22
wallFollower,true,5406.04,13351259,114.75,49444,5912.50
dijkstra,false,21314.79,12154698,95.39,8059,3039.08
astar,false,14619.12,8453220,66.34,8121,2746.96
bfs,false,4364.65,12154677,95.39,8059,3552.83
dfs,false,1032.09,3012119,23.64,674130,2026.85
wallFollower,false,2155.97,5191041,40.74,57574,1991.93
