Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4957.69,7566644,92.26,40034,4656.58
astar,true,5257.77,7688895,93.75,40034,3654.44
bfs,true,3084.83,7566657,92.26,40034,3635.18
dfs,true,1262.12,4166524,50.80,40034,3215.94
wallFollower,true,3046.89,7003088,85.39,40034,3675.89
dijkstra,false,12961.03,8564228,95.36,6780,2209.62
astar,false,6272.44,3943080,43.90,6853,2420.26
bfs,false,2875.62,8564537,95.36,6780,3399.36
dfs,false,892.32,2985130,33.24,507414,1555.39
wallFollower,false,881.22,1903506,21.20,52616,870.57
