Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,10634.54,14351516,93.18,59345,5995.26
astar,true,10635.12,14020745,91.04,59345,6137.98
bfs,true,6271.67,14351529,93.18,59345,5468.30
dfs,true,2218.16,7398429,48.04,59345,4481.20
wallFollower,true,7353.90,17523346,113.78,59345,5934.71
dijkstra,false,31685.41,16053212,95.18,9249,4243.89
astar,false,19805.17,10248100,60.76,9351,4181.56
bfs,false,6128.75,16053233,95.18,9249,5995.92
dfs,false,1382.65,4179579,24.78,1007163,2687.44
wallFollower,false,2774.19,6845338,40.59,68790,3176.30
