Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,16356.82,13711569,97.63,33939,3176.26
astar,true,13247.71,13780537,98.12,33939,4012.16
bfs,true,7968.95,13711582,97.63,33939,9252.93
dfs,true,3377.53,8196757,58.36,33939,5091.58
wallFollower,true,3665.50,11727338,83.50,33939,5633.80
dijkstra,false,18440.54,14186389,98.66,29761,3555.81
astar,false,13395.25,14289014,99.37,29761,3982.24
bfs,false,9034.76,14186396,98.66,29761,5084.78
dfs,false,3848.08,8274796,57.55,143619,3096.60
wallFollower,false,5377.03,14458621,100.55,974947,4384.27
