Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,10533.87,14406699,92.74,60203,5548.32
astar,true,11264.39,15116282,97.31,60203,4663.45
bfs,true,6125.75,14406684,92.74,60203,6758.88
dfs,true,2345.81,7553009,48.62,60203,4032.73
wallFollower,true,6332.50,15112563,97.28,60203,5793.33
dijkstra,false,31868.43,16221712,95.35,9304,4137.36
astar,false,16904.09,8434772,49.58,9409,3400.78
bfs,false,6301.41,16222056,95.36,9304,7189.48
dfs,false,2267.80,6883112,40.46,1026912,3796.54
wallFollower,false,2899.29,6914170,40.64,70316,2640.44
