Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,10124.97,14381591,95.08,61702,6114.23
astar,true,11026.80,14852766,98.20,61702,4676.00
bfs,true,5926.83,14381604,95.08,61702,6785.98
dfs,true,2353.06,7651331,50.59,61702,4699.41
wallFollower,true,6430.70,15494465,102.44,61702,6692.31
dijkstra,false,30335.57,15752814,95.11,9162,4567.73
astar,false,17285.59,9117856,55.05,9234,5432.33
bfs,false,6099.56,15753089,95.11,9162,5231.91
dfs,false,1958.15,7134870,43.08,995097,3877.37
wallFollower,false,142.58,175725,1.06,69696,1017.87
