Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3163.91,3717989,98.33,17181,915.82
astar,true,2766.40,3728151,98.60,17181,1014.88
bfs,true,1832.20,3717994,98.33,17181,2088.56
dfs,true,783.42,2005672,53.04,17181,1112.31
wallFollower,true,998.07,3567151,94.34,17181,1452.37
dijkstra,false,3569.31,3813583,98.51,13497,1305.69
astar,false,2947.48,3843120,99.28,13497,1184.12
bfs,false,2057.88,3813590,98.51,13497,1821.95
dfs,false,1125.69,2566482,66.30,31251,1624.87
wallFollower,false,1339.55,4349451,112.36,288129,1753.83
