Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,8560.38,12112010,92.26,54611,5798.91
astar,true,9063.53,12740472,97.05,54611,5001.13
bfs,true,4940.70,12111992,92.26,54611,6912.15
dfs,true,1633.84,5275085,40.18,54611,3664.08
wallFollower,true,5680.25,14175346,107.98,54611,6536.72
dijkstra,false,25028.29,13727780,95.49,8571,3975.35
astar,false,14466.87,7935332,55.20,8667,3552.72
bfs,false,5152.83,13727854,95.49,8571,5727.99
dfs,false,2106.56,8228866,57.24,776718,3573.12
wallFollower,false,120.18,154388,1.07,61636,1082.07
