Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1706.62,2687465,91.48,21345,1211.45
astar,true,1749.11,2513212,85.54,21345,1237.32
bfs,true,1024.45,2687464,91.48,21345,1557.06
dfs,true,473.92,1366715,46.52,21345,940.94
wallFollower,true,1454.63,3404573,115.89,21345,1525.08
dijkstra,false,3256.86,3075156,95.59,4087,1072.58
astar,false,2208.36,1957161,60.84,4132,1175.70
bfs,false,933.34,3075176,95.59,4087,1182.39
dfs,false,294.67,952968,29.62,186928,537.48
wallFollower,false,302.56,707910,22.01,32375,402.40
