Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,11970.70,11079556,98.21,31723,3484.03
astar,true,9933.85,11118322,98.56,31723,3168.46
bfs,true,6805.87,11079552,98.21,31723,6146.01
dfs,true,1968.71,5083400,45.06,31723,3469.52
wallFollower,true,3464.20,12427009,110.16,31723,5217.15
dijkstra,false,13559.96,11402499,98.73,25326,5449.17
astar,false,10158.86,11480401,99.41,25326,5090.46
bfs,false,6889.64,11402493,98.73,25326,5773.35
dfs,false,2225.64,5217480,45.18,109484,4142.74
wallFollower,false,4394.54,12627469,109.34,812277,6736.04
