Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3144.76,4865661,90.79,30882,2750.14
astar,true,3390.90,5161713,96.31,30882,2793.27
bfs,true,1915.70,4865647,90.78,30882,3207.71
dfs,true,860.96,2575785,48.06,30882,1893.74
wallFollower,true,2518.16,6196533,115.62,30882,2405.38
dijkstra,false,7300.93,5597443,95.37,5503,1786.69
astar,false,3614.02,2587214,44.08,5599,2054.22
bfs,false,1880.13,5597700,95.38,5503,2028.92
dfs,false,617.09,1980550,33.75,356612,1072.30
wallFollower,false,534.35,1254340,21.37,41081,396.77
