Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3434.56,3998456,98.45,18006,610.58
astar,true,2972.51,4011625,98.78,18006,795.99
bfs,true,2019.97,3998467,98.45,18006,1586.46
dfs,true,729.05,1598729,39.37,18006,896.25
wallFollower,true,1341.97,4942161,121.69,18006,1713.00
dijkstra,false,3724.97,4092559,98.43,14026,1625.63
astar,false,3022.43,4127336,99.27,14026,1796.10
bfs,false,2083.71,4092565,98.43,14026,2361.31
dfs,false,791.98,1971130,47.41,55587,1544.58
wallFollower,false,1324.22,4497663,108.18,297235,2152.44
