Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,8612.99,12607335,94.19,56594,6702.76
astar,true,8919.56,12446605,92.99,56594,6545.13
bfs,true,5073.87,12607350,94.19,56594,6592.99
dfs,true,2220.84,7881608,58.88,56594,4976.26
wallFollower,true,4974.77,11395316,85.13,56594,6097.26
dijkstra,false,25713.00,13944652,95.14,8622,3948.13
astar,false,14838.41,8084813,55.16,8721,4216.74
bfs,false,5242.47,13944414,95.13,8622,5413.41
dfs,false,1504.95,5576712,38.05,946728,2934.99
wallFollower,false,2329.75,5960787,40.67,64333,1702.68
