Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5260.36,7977489,92.64,41562,3726.48
astar,true,5560.87,7918536,91.96,41562,3152.00
bfs,true,3197.75,7977499,92.64,41562,3694.10
dfs,true,1305.91,4130543,47.97,41562,2498.81
wallFollower,true,3490.34,8617563,100.07,41562,3846.36
dijkstra,false,13843.65,9001114,95.45,6956,3318.00
astar,false,8107.06,5196151,55.10,7003,3150.82
bfs,false,3052.57,9000983,95.45,6956,3718.86
dfs,false,870.74,2732976,28.98,560669,1534.31
wallFollower,false,768.45,1989552,21.10,52022,1251.87
