Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5784.42,8681255,93.90,44600,3314.17
astar,true,6193.12,9057594,97.97,44600,3334.68
bfs,true,3498.72,8681238,93.90,44600,3837.28
dfs,true,1418.02,5262465,56.92,44600,2689.32
wallFollower,true,3176.49,7503306,81.16,44600,4643.95
dijkstra,false,15636.40,9657399,95.39,7202,3443.74
astar,false,8579.18,5020062,49.59,7290,3092.78
bfs,false,3813.89,9657599,95.39,7202,3951.66
dfs,false,1416.55,4549907,44.94,566772,2505.52
wallFollower,false,2483.49,6132938,60.58,53300,2069.49
