Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,12469.38,11734755,97.75,31690,4224.76
astar,true,10141.61,11782706,98.15,31690,3918.83
bfs,true,7597.30,11734749,97.75,31690,4054.14
dfs,true,2750.56,6225286,51.86,31690,3622.12
wallFollower,true,3660.52,11588972,96.53,31690,4064.22
dijkstra,false,15466.40,12119667,98.61,26423,4829.69
astar,false,11554.87,12207260,99.32,26423,4459.80
bfs,false,8136.70,12119674,98.61,26423,6393.55
dfs,false,3506.69,7675456,62.45,124564,4701.42
wallFollower,false,5088.36,14004649,113.95,870605,6568.74
