Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4976.41,7334721,94.02,41011,2740.86
astar,true,5366.17,7604883,97.48,41011,2647.02
bfs,true,3058.46,7334731,94.02,41011,2655.93
dfs,true,1489.56,4832164,61.94,41011,2284.42
wallFollower,true,3594.63,7932102,101.68,41011,2473.51
dijkstra,false,12273.59,8130136,95.17,6615,2704.33
astar,false,7349.34,4710893,55.15,6683,3287.66
bfs,false,2995.39,8130248,95.17,6615,3711.40
dfs,false,1089.47,3556794,41.64,481819,2079.02
wallFollower,false,1517.60,3490720,40.86,50401,1399.27
