Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,8005.75,11173585,91.20,51181,5322.74
astar,true,8735.57,11935355,97.42,51181,4618.30
bfs,true,4496.35,11173570,91.20,51181,6790.82
dfs,true,1964.52,6229418,50.85,51181,3835.35
wallFollower,true,6187.45,14701092,120.00,51181,6170.10
dijkstra,false,22930.60,12800506,95.41,8284,4095.90
astar,false,15755.67,8899798,66.34,8363,4142.89
bfs,false,4971.61,12800336,95.41,8284,4823.20
dfs,false,1386.54,5267073,39.26,829550,3449.52
wallFollower,false,2018.45,5464235,40.73,61810,1869.05
