Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6426.96,9122784,90.10,43052,3022.37
astar,true,6725.02,9803939,96.83,43052,2715.54
bfs,true,3577.24,9122812,90.10,43052,4336.31
dfs,true,1122.54,3669368,36.24,43052,2492.19
wallFollower,true,4142.47,10250415,101.24,43052,3839.70
dijkstra,false,17529.39,10584349,95.46,7545,2461.53
astar,false,11063.59,6729921,60.70,7591,2161.72
bfs,false,3708.05,10584240,95.46,7545,3634.19
dfs,false,994.01,2814892,25.39,671135,1878.37
wallFollower,false,1048.42,2340397,21.11,57714,1776.01
