Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,61.04,122277,97.82,2727,36.32
astar,true,65.75,123360,98.69,2727,39.03
bfs,true,52.66,122275,97.82,2727,43.51
dfs,true,34.48,83901,67.12,2727,35.13
wallFollower,true,23.82,84855,67.88,2727,28.58
dijkstra,false,63.80,123838,96.78,1977,42.02
astar,false,65.02,125934,98.41,1977,33.27
bfs,false,45.40,123839,96.78,1977,50.20
dfs,false,24.02,57135,44.65,3648,35.54
wallFollower,false,29.36,98206,76.75,10444,40.87
