Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2377.53,3929285,90.30,27424,1355.14
astar,true,2700.35,4141467,95.18,27424,1470.43
bfs,true,1402.26,3929289,90.30,27424,1907.37
dfs,true,532.87,1553112,35.69,27424,990.65
wallFollower,true,1825.52,4391661,100.93,27424,1633.51
dijkstra,false,5577.38,4543116,95.35,4957,1677.35
astar,false,4551.73,3698964,77.63,5005,1454.98
bfs,false,1530.40,4543251,95.35,4957,1630.88
dfs,false,483.82,1627838,34.16,274001,970.77
wallFollower,false,742.45,1964719,41.24,36075,932.24
