Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,9714.16,13325974,93.12,57015,6547.28
astar,true,10415.71,13873231,96.94,57015,6518.79
bfs,true,5723.93,13325995,93.12,57015,8196.34
dfs,true,2413.42,8319549,58.13,57015,4887.93
wallFollower,true,6813.63,16200744,113.20,57015,8300.36
dijkstra,false,28548.66,14996904,95.70,8977,3990.92
astar,false,15023.35,7763242,49.54,9022,3754.19
bfs,false,5946.99,14997405,95.70,8977,5529.37
dfs,false,1691.94,5162330,32.94,793125,3152.40
wallFollower,false,2764.34,6375900,40.69,66929,2753.34
