Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3802.13,5866716,93.10,36137,2331.20
astar,true,4104.81,6123549,97.18,36137,2295.16
bfs,true,2362.29,5866734,93.10,36137,3111.88
dfs,true,897.08,2844177,45.14,36137,1613.44
wallFollower,true,2610.10,6025744,95.63,36137,2741.97
dijkstra,false,9334.84,6571016,95.23,5936,1677.83
astar,false,5600.33,3808196,55.19,6033,2151.86
bfs,false,2353.67,6571202,95.23,5936,1854.73
dfs,false,584.51,1731968,25.10,363949,968.83
wallFollower,false,2207.73,5548736,80.42,46163,1670.35
