Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4509.51,6840176,92.29,37836,3191.35
astar,true,4807.86,7151884,96.50,37836,3176.34
bfs,true,2706.18,6840181,92.29,37836,2987.94
dfs,true,1232.80,4190831,56.55,37836,2588.91
wallFollower,true,2613.45,6307838,85.11,37836,3446.12
dijkstra,false,11249.00,7725595,95.19,6431,2856.71
astar,false,6657.36,4476670,55.16,6521,2567.72
bfs,false,2558.40,7725688,95.19,6431,2513.86
dfs,false,785.91,2654981,32.71,571422,1481.18
wallFollower,false,755.51,1726746,21.27,50098,892.54
