Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,768.64,1106891,98.39,8504,263.58
astar,true,697.30,1111372,98.79,8504,347.76
bfs,true,490.41,1106888,98.39,8504,593.58
dfs,true,248.59,643742,57.22,8504,433.98
wallFollower,true,281.21,970696,86.28,8504,361.54
dijkstra,false,826.25,1133875,98.45,6744,344.21
astar,false,756.24,1143492,99.29,6744,304.23
bfs,false,499.37,1133880,98.45,6744,799.48
dfs,false,251.38,540277,46.91,15281,455.56
wallFollower,false,375.34,1256918,109.14,88649,782.03
