Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2533.73,3075768,98.42,15015,1002.05
astar,true,2237.06,3086452,98.77,15015,1004.83
bfs,true,1604.34,3075768,98.42,15015,1727.04
dfs,true,590.32,1485404,47.53,15015,931.91
wallFollower,true,1004.82,3293783,105.40,15015,1548.61
dijkstra,false,2700.08,3160422,98.78,12508,557.41
astar,false,2258.27,3183096,99.49,12508,615.70
bfs,false,1446.45,3160421,98.78,12508,1470.48
dfs,false,532.73,1086374,33.96,33366,682.09
wallFollower,false,924.77,3136223,98.03,241920,1340.73
