Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6821.64,6910221,98.28,24075,1779.09
astar,true,5756.31,6931467,98.58,24075,2131.11
bfs,true,3803.33,6910216,98.28,24075,3854.11
dfs,true,1984.40,4376732,62.25,24075,2642.90
wallFollower,true,1538.66,5331804,75.83,24075,2486.21
dijkstra,false,7754.21,7121224,98.93,19797,2046.19
astar,false,6256.54,7170615,99.61,19797,2395.00
bfs,false,4130.49,7121224,98.93,19797,3752.58
dfs,false,1601.29,3318388,46.10,89434,2064.92
wallFollower,false,2597.61,7910797,109.90,517553,3512.18
