Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,8084.31,11161302,92.07,50006,4513.00
astar,true,8447.68,11807610,97.40,50006,4276.76
bfs,true,4409.15,11161340,92.07,50006,6164.58
dfs,true,2209.82,6305126,52.01,50006,3786.63
wallFollower,true,4394.39,9669292,79.76,50006,4662.83
dijkstra,false,21998.02,12671609,95.45,8239,4023.08
astar,false,11535.31,6575968,49.53,8305,3528.84
bfs,false,4323.28,12671851,95.45,8239,4408.65
dfs,false,1047.79,3543569,26.69,683463,2055.28
wallFollower,false,122.20,162127,1.22,62658,1019.82
