Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,8488.42,8465038,98.30,27252,2746.03
astar,true,7120.06,8496557,98.67,27252,2859.83
bfs,true,4975.62,8465036,98.30,27252,3584.08
dfs,true,2017.90,5277724,61.29,27252,2620.92
wallFollower,true,2073.10,6693469,77.73,27252,2446.34
dijkstra,false,9530.90,8689838,98.57,21863,2866.43
astar,false,7435.22,8753173,99.29,21863,2568.55
bfs,false,4397.56,8689844,98.57,21863,5373.02
dfs,false,1367.34,2897335,32.87,59016,2092.68
wallFollower,false,2218.86,7248194,82.22,642882,3889.05
