Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3683.83,5725709,94.89,35901,2824.02
astar,true,3870.30,5918857,98.09,35901,2373.19
bfs,true,2178.31,5725724,94.89,35901,2649.96
dfs,true,1001.91,3115367,51.63,35901,1953.96
wallFollower,true,2289.02,5175521,85.77,35901,2402.82
dijkstra,false,8557.51,6310088,95.49,5827,2196.44
astar,false,5054.65,3645978,55.18,5886,2163.61
bfs,false,2133.13,6310150,95.50,5827,2132.75
dfs,false,1040.63,3549091,53.71,388321,1980.07
wallFollower,false,100.46,112498,1.70,43833,704.74
