Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,7445.56,10847639,92.23,50752,5868.98
astar,true,7986.37,11247625,95.63,50752,5745.67
bfs,true,4395.10,10847641,92.23,50752,5377.77
dfs,true,1637.65,5358791,45.56,50752,3959.42
wallFollower,true,4834.08,10970198,93.27,50752,4649.64
dijkstra,false,21536.73,12303398,95.53,8126,4084.33
astar,false,14633.92,8545698,66.35,8205,3871.14
bfs,false,4281.09,12303608,95.53,8126,4430.85
dfs,false,1074.68,3619834,28.11,763965,2209.07
wallFollower,false,1184.37,2705095,21.00,59891,1933.11
