Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5714.28,8509109,88.95,42769,3005.01
astar,true,5988.14,8656283,90.49,42769,3078.82
bfs,true,3383.68,8509089,88.95,42769,4584.82
dfs,true,1587.46,5119062,53.51,42769,2726.40
wallFollower,true,3352.85,7935399,82.95,42769,4052.79
dijkstra,false,16269.46,9969505,95.17,7294,2661.55
astar,false,8815.56,5174564,49.40,7347,2759.25
bfs,false,3679.34,9969856,95.18,7294,3064.62
dfs,false,956.18,3409438,32.55,587686,1890.99
wallFollower,false,2458.47,6341781,60.54,53764,2498.14
