Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,273.13,443430,98.27,5461,114.60
astar,true,266.77,446007,98.84,5461,114.86
bfs,true,201.14,443432,98.27,5461,195.68
dfs,true,89.22,183628,40.69,5461,76.32
wallFollower,true,165.12,539215,119.49,5461,175.88
dijkstra,false,273.25,452324,97.92,4207,151.19
astar,false,261.64,457055,98.95,4207,123.34
bfs,false,178.60,452322,97.92,4207,159.53
dfs,false,62.06,124877,27.03,8430,72.27
wallFollower,false,148.37,495194,107.21,34725,160.18
