Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,9673.79,13344777,92.42,56078,6568.10
astar,true,10402.92,14029120,97.15,56078,6603.05
bfs,true,5768.90,13344805,92.42,56078,6220.18
dfs,true,1954.07,5589099,38.71,56078,3915.83
wallFollower,true,6140.48,14290627,98.97,56078,7171.55
dijkstra,false,28158.04,15067727,95.29,8975,4169.66
astar,false,14742.10,7827195,49.50,9046,4289.21
bfs,false,5272.03,15067715,95.28,8975,5225.86
dfs,false,1307.68,3810606,24.10,885240,2055.43
wallFollower,false,134.07,169048,1.07,66833,1287.39
