Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,14298.05,12752097,98.06,33297,5227.79
astar,true,11578.53,12802086,98.44,33297,5198.03
bfs,true,8768.92,12752098,98.06,33297,5109.30
dfs,true,2863.82,6865860,52.79,33297,3986.22
wallFollower,true,3537.56,12311415,94.67,33297,4174.75
dijkstra,false,16805.27,13181454,99.00,28495,5741.58
astar,false,12725.06,13269600,99.66,28495,5559.36
bfs,false,9219.06,13181459,99.00,28495,5872.41
dfs,false,3271.75,6624190,49.75,107801,4372.94
wallFollower,false,4713.02,15107872,113.47,980195,6623.43
