Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,8170.81,8283478,98.55,27160,2989.66
astar,true,6864.95,8309028,98.86,27160,3636.25
bfs,true,4915.98,8283481,98.55,27160,3344.91
dfs,true,2201.85,5010327,59.61,27160,3065.18
wallFollower,true,2162.47,6816124,81.10,27160,2675.43
dijkstra,false,9641.41,8474256,98.48,21100,3735.39
astar,false,7707.83,8540006,99.25,21100,4278.79
bfs,false,5210.42,8474255,98.48,21100,5045.63
dfs,false,2417.85,4763856,55.36,75647,3696.51
wallFollower,false,3467.73,9905735,115.12,631114,4660.34
