Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3366.14,5428072,95.36,35784,2919.80
astar,true,3553.02,5287985,92.90,35784,2884.71
bfs,true,2086.68,5428066,95.36,35784,2979.27
dfs,true,882.77,2962359,52.04,35784,2088.79
wallFollower,true,2547.73,6028478,105.91,35784,2667.62
dijkstra,false,7869.67,5947021,95.41,5672,2194.56
astar,false,4779.65,3440294,55.19,5734,1867.01
bfs,false,2046.62,5947030,95.41,5672,1965.42
dfs,false,761.00,2579380,41.38,314212,1594.34
wallFollower,false,536.12,1332280,21.37,41870,667.56
