Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,13531.66,12305078,98.44,33498,4208.18
astar,true,11124.30,12342493,98.74,33498,4046.18
bfs,true,8201.68,12305085,98.44,33498,4206.91
dfs,true,2460.01,6147429,49.18,33498,3840.26
wallFollower,true,4284.03,12737811,101.90,33498,4753.12
dijkstra,false,15999.03,12620084,98.62,27606,3988.22
astar,false,11962.81,12705835,99.29,27606,4468.43
bfs,false,8177.11,12620083,98.62,27606,6682.77
dfs,false,4003.29,7837174,61.24,108752,5092.98
wallFollower,false,4363.95,11595453,90.61,917621,5396.15
