Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,11316.37,10629138,98.32,30467,4083.62
astar,true,9592.50,10664082,98.64,30467,3844.66
bfs,true,6570.01,10629139,98.32,30467,5215.39
dfs,true,2319.40,5583823,51.65,30467,3730.16
wallFollower,true,3042.86,10484184,96.97,30467,4558.72
dijkstra,false,13007.27,10904078,98.52,24069,4209.97
astar,false,9851.03,10983494,99.24,24069,4596.96
bfs,false,6504.32,10904065,98.52,24069,5785.69
dfs,false,1735.48,3632213,32.82,73333,3124.55
wallFollower,false,4407.36,13499605,121.97,808815,5944.73
