Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1428.34,2459704,89.08,19769,881.42
astar,true,1650.95,2656657,96.21,19769,887.90
bfs,true,891.25,2459695,89.08,19769,1253.81
dfs,true,328.14,1104108,39.99,19769,716.01
wallFollower,true,1070.35,2557476,92.62,19769,1323.28
dijkstra,false,3035.08,2882757,95.34,3956,1090.28
astar,false,1744.39,1502403,49.69,4017,1078.00
bfs,false,893.53,2882578,95.34,3956,1041.43
dfs,false,229.45,932649,30.85,185394,601.32
wallFollower,false,913.95,2433144,80.48,28872,713.07
